"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,1389.0213943225,1530.53779004389,1711.2181376602,1807.25279179793,2049.39724281483,2284.22850484956,2487.13627144432,2700.74637883336,2776.13544525805,3151.13324311543,3464.45518278408,3845.59906810072,4653.95587889115,6116.89199229142,6763.86592918646,7988.15613263518,8773.3396162771,9769.57864283968,11817.6250875179,13757.2343740839,13822.1578405912,12000.2103769191,11740.2199128271,11796.5691955784,11516.6821578436,12212.7873997293,17136.6297376226,21295.6768566078,22524.5792595476,21882.1517463842,26885.6994188191,27002.8057705804,29579.4913648682,27581.7241097459,29967.8303903163,35321.0980773087,35621.9878051732,32779.879045297,33346.4884298957,33426.2381077405,30722.0251837567,30768.4775471112,33257.1622586509,40519.0974905924,46625.050098011,48925.8076698784,52119.1787984282,58631.6566433635,64616.6657583663,58412.7472358513,58104.5445594981,61809.737898222,58443.7747103968,61377.5940590412,62520.4509747011,53094.0133607574,54500.9260410217,57521.5514992225,61324.7665045565,59404.2663247723,60985.4885601514,69727.9873677012,68091.3191138669,68453.8769281145,nan,nan
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,205.731509857004,193.908988795022,236.814700040461,262.186358003136,277.29715816349,233.160574151022,250.876691518053,256.20659739416,259.574438400563,287.699305710615,337.668123719964,368.349647697268,427.224846368664,490.3154952703,595.356677805143,713.168169144024,762.778347016951,862.976049221109,868.397371769969,983.739706495351,1180.18089253045,1288.46563140235,1376.26820466534,1499.95575255789,1843.52460788928,784.488809604008,931.659530115685,868.087557831807,783.913142122635,954.914504449885,989.163941207659,1345.84673690623,1558.29782071075,1722.41995993981,1891.67055679,2109.16940728689,2270.86558687203,2448.89393535363,2607.85457321405,2620.8896817272,2831.45883638033,2935.89367312668,3065.60329524196,2383.26171780393,2451.69161616569,3878.31206735244,4055.14270347371,4649.64558875814,5026.84091100115,4977.79884445929,5484.64637931191,5834.70590719826,6025.72582713231,6149.02748927076,6512.50771431953,6819.93225155181,7174.82349574,7499.69286187019,7934.98141208525,8164.22080932117,7162.29175242114,8472.47982000992,10109.5234003521,10717.6276712204,nan,nan
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,238.392476666447,209.370672655334,169.60286272133,225.584660210993,238.863801545015,253.622059985778,241.44896961658,261.792442124002,292.436036368561,315.914655734237,352.845766557928,360.111081707845,469.030996510511,589.518126935221,872.889277439184,992.302037378411,1080.38620675609,1232.49418664321,1505.94222127977,1843.11929565984,2275.77971158899,2307.33434430543,2274.87800990349,2373.82511968473,2524.38071403143,2632.51711109075,2800.20270812187,2847.0776691988,2450.87242078961,2247.4602712492,2445.18332740258,1759.11201648229,1802.69300801289,1831.04800976449,1525.54061760288,1466.94806760415,1616.83198721285,1628.76100561506,1603.36623200836,1596.11822239025,1772.92869122761,1896.30020878013,1937.46411413019,2283.77299346126,2816.99384960555,3233.13339634212,3660.66104745322,4167.45169937531,5180.91881514686,4235.42990456612,4912.78585503672,5916.31364364343,6033.64884689543,5979.60138960585,6094.69392314956,4685.05902729002,4424.98529027556,4554.66753957828,4577.21029180491,4468.45341883656,3743.5419522929,4160.55926736925,4961.55257664733,5364.02795022731,nan,nan
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,450.776317102259,371.395176462235,312.43541024174,364.743594141305,435.763463220837,450.049782719552,444.623111980641,453.645285895565,445.227989157148,520.843984636492,465.040319805007,434.415880347799,487.972047217986,578.954930783286,953.846558260516,1086.17615086517,1241.91098461141,1464.94058354719,1541.13760425322,1783.29280581578,2189.78417657382,2600.57152797996,2314.38354547989,1940.23393200801,1863.68213493779,1841.77905481426,1604.24698102055,1426.01629151663,1303.77906073184,1356.28045636224,1455.00748510871,1587.36049996672,1655.44613192632,1697.88884141445,1996.85894789444,2108.00698245316,2135.8479374308,2340.76600026857,2284.01572847769,1575.30234730971,1382.23421759909,1791.30359685037,2059.1585535974,2315.62215223014,2586.20914663347,2909.02606014388,3243.67010359339,3478.92488770671,4194.75750661981,4053.36331139298,4520.30959039763,5153.6916424375,5634.08393191094,6109.29031510341,6405.79979300441,5976.1596805651,5917.63771271481,6233.32244797718,6303.91892523596,6205.05759479761,5463.64509649315,6075.8026572556,6540.99824522101,6609.80408154957,nan,nan
Egypt,EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,156.387390904103,162.841637332882,142.409573017439,143.928398657862,157.71653227217,161.567123566919,168.054342944501,174.103044536176,179.774096694265,192.964908828257,232.272492342671,242.971070265891,256.482815640115,272.182710085295,243.061473902314,299.217518322538,334.609918474469,353.403833676533,354.674246269687,420.85821686233,493.053573271061,490.308796861598,595.918898169378,648.013629771434,689.807675510205,769.755137148666,790.201793698565,753.722263747615,633.839369496566,701.037717929191,735.982935028025,622.829605007867,680.79923864551,740.334217356418,807.303537230487,916.326617700876,1008.97637629447,1146.20172117634,1212.82259820477,1268.30949160496,1366.09274372613,1295.1374184163,1116.82884626213,1031.27556291284,991.255689145253,1104.80340733395,1298.97900203124,1547.74170735909,1896.21594269779,2161.63964573927,2455.08194645282,2590.64384891965,2996.0677072015,3025.52563552448,3133.39102265541,3306.98159414141,3270.6287768197,2395.10333299491,2484.70315630508,2962.98892023003,3511.11381026379,3827.35415374308,4233.30783744856,3457.45691570455,nan,nan
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,265.240962963337,252.085777069472,277.801423620334,285.402184008331,325.838705371605,318.980960831984,341.91736400208,311.336209255125,314.357396753501,325.409161513593,304.775756465092,348.950327077742,426.840947887032,412.753079199423,447.997404727201,480.44762365456,490.066956003333,642.92572288007,539.699512069686,688.68165957684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,407.96302786933,463.19044087717,535.391059454488,627.278450964262,694.952086797899,797.377066170904,915.62923367863,996.571863525297,978.292373768035,1109.13637135526,1211.42343321309,1361.19251917206,1707.58800052655,2245.9479911066,2747.96036737994,3207.54465082024,3276.97023260494,3624.99940255962,4353.3273744052,5766.09296672485,6204.14321544225,5367.32976278411,5156.02303792945,4475.30126831295,4486.78173863382,4696.29879620729,6508.8506547565,8233.72822993027,9696.1928538538,10674.3410230107,13795.0159385128,14801.3226152172,16100.6799428032,13330.3798192211,13405.704414883,15460.9110266653,16100.6215831114,14722.3717633536,15382.3348573373,15707.9473068138,14743.2671031455,15368.2337984435,17111.0685058941,21522.0170990262,24925.0267844576,26450.9530130382,28421.686527407,32652.015594702,35603.248328071,32279.8208476151,30658.7422282912,31824.6219134777,28456.4438151477,29218.9105170888,29694.8874886229,25969.8383138327,26740.6851818829,28367.9392609439,30592.1264795541,29776.2011500384,27230.3599933583,30817.6828559001,30287.3657583614,33509.0127982139,nan,nan
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2685.90889287357,2819.12612100926,3134.38975345407,3380.92630243199,3682.95230146695,4093.39247738765,4140.93660232167,4070.60902410208,4502.66614992392,5343.18310760735,7205.40703313243,8916.0728274602,10414.6381183565,12641.4800976473,16745.4308011148,18205.9064113446,14712.4494217916,14663.7041018705,17555.5455239426,17568.2137969714,19310.3874900757,20581.7898991695,17722.1557669523,18666.3736521706,20851.5223496861,23618.1361254581,24021.2501413306,23933.9939421065,27953.7670230126,28451.1477825175,30133.304450454,nan,nan
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,75.3396090705961,76.7301966411733,77.7901849782504,79.1726343703284,83.8368648270969,88.8500294110243,93.1549467874985,96.0864747436757,99.4743651000667,102.280177675035,109.430466337285,112.736674296624,119.839997124757,134.935511021947,147.855722504485,144.280537635495,151.95618662171,170.40414371556,178.302480574913,192.357117273999,203.685394440965,212.657517980298,215.25098547162,232.683474421159,214.228860396002,243.897382584019,245.977228769295,254.121329421554,253.248262470167,256.386475306315,262.108971053707,277.565910365091,207.406400863847,168.520401400989,127.685923459033,136.523619088963,147.327458851964,143.369531498844,126.465095781244,120.734631499865,122.269202606069,118.457204255261,109.593813612988,116.800491132777,133.169812538096,158.243458082465,189.345737521418,237.146255996319,316.410475118075,368.574712267445,330.619412798644,343.024942351887,452.101031885754,484.039833104062,549.986577082588,621.845673808133,696.195884706786,745.632449222154,747.968143637014,828.70897229725,905.313175805855,910.947840320752,1011.0732858233,1272.01628209211,nan,nan
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,1191.85508873415,1341.49900625891,1426.6675637882,1538.45703402737,1725.60483489826,1902.03847177709,2031.52331393903,2055.75306771186,1927.29380452918,2201.12415237742,2465.86455526041,2716.43223544591,3177.9287929756,4173.54485169644,5298.08008790754,6256.10245136117,6740.29145314637,7069.73565139858,7629.49572475149,9333.07695567452,11224.9380036353,10925.0957161181,10935.3110588486,10493.9626636806,10830.2185222663,11394.1921044246,14946.9926198261,18565.0264426011,22043.7701596288,23969.052798644,28366.204276071,25488.8450525604,22320.1124695857,17588.6781715509,20278.29109854,26246.2743214462,25756.6777073618,24682.29083271,25999.9861694953,26180.4128562349,24335.9225082659,24965.202996776,26989.389260959,32920.0857192568,37768.1334202029,39049.8703780223,41214.0187765069,48473.0240091455,53769.4726240385,47478.3495310999,46506.2919016566,51060.3242589767,47551.6740841369,49691.0145200739,50073.7760815871,42560.3456767103,43451.2562442158,46085.0174739036,49654.2497035329,48358.1807773701,48828.6846862799,53099.1351400148,50438.4753952355,52925.6897638424,nan,nan
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,277.431535497766,280.273366731046,285.473073001593,291.38357377756,305.532203132127,311.241072912198,309.5744090096,325.9865454003,327.357416510141,349.813973013608,413.93721652892,457.844599860784,575.217482137037,761.684067364828,984.313523932329,1188.18424249981,1186.16648457757,1203.57267969162,1354.81144050374,1626.66019023926,1873.31097972432,1879.36315139259,1773.14392517051,1628.04901181455,1666.86572541062,1576.72069091401,1745.24126633634,1569.46727039388,1463.04720165947,1543.2961719258,1728.94076871199,1774.99211138118,1951.25592930351,2070.04734110195,2297.18005884304,2466.74347815903,2648.32766264,2573.72338605678,2010.49636073149,2327.95720514091,1995.72071163264,1944.997414609,2136.56794118683,2655.58079586044,3097.19096651759,3377.69126953493,3455.10599907349,3762.74692789299,3899.92231512129,3164.13275408169,3449.14452883369,4139.60288609702,4341.40338748749,4572.44377544245,5293.35679137747,5097.53108832569,5363.79025590254,5826.84814087383,6085.41979209299,5950.82868635508,4844.42129036462,4696.17101880318,5405.03007408295,5888.73668639357,nan,nan
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,1302.53149729892,1394.53557125112,1547.62025902229,1717.70379067821,1884.13791381574,2015.37980964483,2165.07279456053,2321.46918431738,2512.62017415254,2723.56730541047,2825.12972273207,3128.38612116665,3806.8878889279,4913.52707779625,5267.35330005137,6606.70146747184,6794.61739337861,7464.90784463001,9166.59011961391,11062.5731730373,12565.1639377144,10955.9002996167,10359.8920663549,9862.28449386586,9311.89426452129,9657.01938533723,13430.4824599685,16175.7090467566,17549.6440487161,17547.2645422514,21586.4674617483,21500.7778366233,23615.0168565483,22238.8250618434,23359.8985104774,26791.8151982369,26757.6351494145,24169.4008102822,24869.4030795939,24576.3152254528,22340.5939516217,22331.7948343036,24144.5727019529,29479.5222101175,33644.9282220364,34696.3718316971,36431.5658906555,41486.1907828787,45464.8181385158,41728.0884164132,40694.8211697025,43929.7840873812,40863.5814412333,42669.1795111893,43148.0459288416,36702.4323733379,37024.2157133669,38687.1626407164,41418.1766484844,40408.2848574751,39169.8606000707,43725.0999521245,41082.8119320747,44690.9345395117,nan,nan
Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,1594.47884066707,1749.16153532827,1780.15707646919,1735.53425630103,1849.43853817677,2219.37686726419,2563.60186171096,3046.4591497805,4067.92980683272,4906.27514325385,5605.51262112203,6593.6212932559,8387.1492388171,9479.43754490354,10549.3401533022,11446.2829681746,10458.0965252581,10052.9192302665,10893.3317148574,9437.29347360867,10048.9483272876,14933.8685239492,18982.6475307663,20453.530924512,18181.2283745133,20125.7940710069,19163.9593395877,19300.6621973456,16374.1783348965,16976.3095407028,20669.6791981354,22706.2164905709,21158.8924655147,24729.019906458,24978.6210817538,23322.7593357515,24879.7729617864,26937.6505602847,31269.6031997217,35647.5440400531,36389.081644098,41743.6812847661,48348.7393711011,51287.8911081663,47059.1947296738,47923.1515374991,51618.9907766392,50261.9616267693,55758.2083680611,60172.0632541664,52635.0375463609,56875.2803813296,59384.9862077969,62524.0387361638,63064.6343127366,62236.0866558197,68736.505610554,66108.733645837,71717.7042204698,nan,nan
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,276.136169473227,323.4592026542,348.416820133128,290.675816546409,400.402956504958,414.554218095035,443.401599878142,482.22309050643,514.573983796217,545.410237141201,543.433161441757,627.415677576616,693.294831412979,1140.0416427509,2384.18628892572,3258.23424153589,4441.09448586623,4048.1467428949,3359.57268123664,4154.58594015093,5718.46719052717,5026.47646757156,4583.89967785445,4181.57191575578,4272.88216871705,3898.46316935487,3864.67453823981,3624.37675865476,4118.60473032795,4373.88491926948,6050.71468999523,5345.0965303052,5385.68811745078,4105.98701339331,3828.21118114454,4414.8755828572,4942.67870027615,4508.75340541142,3699.99513906504,3751.35318950625,3982.906200928,3835.75718279727,3966.48001864663,4710.74862768151,5465.79193590708,6547.87613955186,6847.00985685394,8003.54289696049,9688.64519690633,7290.57526093114,8356.74662013345,10219.1139339454,9296.96587941088,9197.70106323947,9201.36276648105,7047.12654634355,6677.07003901644,6921.73373135624,7624.2775233771,7441.1786472281,6605.80346077565,8181.40914134656,8409.2074145028,7802.83659565049,nan,nan
United Kingdom,GBR,GDP per capita (current US$),NY.GDP.PCAP.CD,1397.5948032844,1472.38571407868,1525.77585271032,1613.45688373392,1748.2881176141,1873.56777435421,1986.74715869685,2058.78188198056,1951.75859587532,2100.66786858672,2347.54431773747,2649.80151387223,3030.43251411977,3426.27622050378,3665.8627976419,4299.74561799284,4138.16778761535,4681.43993173038,5976.93816899991,7804.76208051155,10032.062080015,9599.30622221965,9146.07735701852,8691.51881306514,8179.19444064991,8652.21654247593,10611.112210096,13118.586534629,15987.1680775688,16239.2821960944,19095.4669984608,19900.7266505069,20487.1707852878,18389.0195675099,19709.2380983653,23168.9529580171,24406.400298359,26766.0056249684,28274.5045119699,28762.0913570256,28280.926786099,27906.5695029641,30077.741432188,34442.6875402308,40366.8886650968,42104.7884375024,44512.4590296865,50397.6854954706,47396.1202078484,38744.131693043,39598.957119545,42109.6418795749,42497.3404974322,43426.2981405143,47439.6165895125,44964.3911437292,40985.2351382417,40572.1214823783,43203.8141057739,42662.5353740311,40201.6812422928,46896.8662432834,45935.9276473925,49463.8554617343,nan,nan
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1543.58202459728,1843.90343235858,1853.44090838675,1610.98027146868,1310.97315894409,757.223548505358,550.015542609224,519.816187076762,578.336763329878,689.034413652597,807.032285752352,851.515542450841,673.537782887275,749.908534993961,801.98383707929,853.526171868939,1010.03151630868,1305.04748557208,1642.78359414797,1996.02013272284,2635.36650276116,3324.7537205015,2822.68939668797,3281.72930937343,4119.66818307193,4530.69533409431,4712.00229382665,4830.33486170249,4086.6223465965,4143.40125686315,4418.75206546679,4804.0546040444,4741.2832715876,4300.85701291207,5083.60695484577,6729.84659930283,8283.66960242964,nan,nan
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,174.858856531804,181.870010833085,188.421016299893,205.037422391885,224.968154393354,260.50559523622,263.334589411514,211.219296540365,196.668571830464,225.772621963554,248.159869409818,263.408787882235,223.80286383233,309.509552300391,289.425856816508,272.976715188503,260.998295813107,292.28979809499,325.598476678233,346.653403777697,372.252026367961,343.799126739425,319.206910329791,311.383438154949,329.998888863111,329.714604937014,410.711658388611,355.153724919203,355.121844932881,349.964941914982,382.54246368354,418.254121349986,396.426407640517,359.800844097528,320.50390343252,371.537243033836,389.271267898831,377.841935501461,400.366799508524,403.037326127273,253.746936203344,263.542156494853,297.46164468774,358.39927142073,406.132105329565,478.611909191028,906.441027564887,1050.12461524926,1182.65761256016,1047.70430093586,1263.89251760539,1507.43573198753,1543.77524235764,2294.025645187,1953.64513603117,1721.69964380717,1913.18673253576,2012.97025750655,2196.61290615342,2186.18924111824,2196.54789313621,2445.50081810782,2240.27945094566,2260.28741289427,nan,nan
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,752.822503572388,825.289977053096,948.497421297055,1143.30003514078,1242.5292252039,1311.33051362563,1430.66435286764,1440.15766515101,1657.96393230706,1789.99554924567,1930.99184257949,1875.53966772396,2272.63298724274,2822.83932284682,3361.5282015455,4061.69867242443,505.876944250303,504.510868799406,574.001127225182,570.493417986787,604.304422702532,656.42373119518,692.647802662806,670.741778229959,671.576385058752,713.031460558683,726.025442583799,695.58174225826,647.379920832778,610.614842942762,518.157066924026,483.085120214741,495.916073559269,566.48540588068,584.897740538081,463.17768685098,446.980554135348,650.148575304385,703.532825785322,662.185914665681,659.235326211315,636.694958747648,699.353377212197,748.455020824734,765.146999389279,747.356966759448,711.996509782316,833.598621691121,933.273615633705,1031.34146480732,1053.66097696415,1244.96550477914,1416.59612011764,1541.04050914957,nan,nan
Gambia,GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,94.3662144947658,96.9604868849254,83.1064852758912,88.662202161031,99.7816919772448,103.318322288749,106.524604282625,131.449182060787,162.618334686551,189.808393377344,179.313963291107,213.842543162023,257.581042237291,300.258528034397,337.692534389517,295.982064548083,282.141307055388,268.649299816803,214.794357389928,262.816616745779,207.654408714945,236.954802725846,274.874465999589,280.929809553919,300.639895740381,627.578919318827,623.485927783598,635.3611677282,608.2774907808,621.681391269646,651.784945724837,600.224023405754,610.234711461724,575.459893151216,538.054072348854,459.803068381399,376.531026962584,308.719123437587,593.285346326581,616.483657865348,614.544307904464,724.726407242432,859.127671411226,774.888030908091,801.033372714536,710.608411468152,692.579361628102,653.862713272743,568.00453558864,619.536364296461,650.056501323611,642.522641296331,696.219806960615,738.186751987483,720.335143352133,781.890925169531,836.244875868476,888.157407724123,nan,nan
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,350.221594962107,348.277009620267,388.643761374553,391.9165756129,418.643114014064,435.217809874848,420.852937438178,402.906587803326,402.777525700936,375.845330171625,346.855441567554,477.46389637563,502.732266005568,488.993892322107,407.439444684912,416.576139998898,371.137575913103,487.551949436993,453.807472688208,578.490985831256,651.337640650994,672.07387884966,574.32110641811,581.612681813953,560.883422537973,589.487023081945,614.729892454585,598.953470198484,497.724279563733,478.733190989909,316.945495037639,327.138431972397,362.034574570354,419.78486611807,431.376557669634,463.073962650452,448.513075469701,519.069789794741,640.210331101753,583.190020139094,600.194298540768,719.539573498937,635.461653303881,654.304534409417,652.022501029449,645.066837207039,679.665386626818,783.123186602022,808.531613218504,807.359903965493,817.780335749159,900.407780831491,853.281304044102,951.242748289294,nan,nan
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,132.911859077276,154.797498528375,177.826417576094,217.10289545039,226.694963901345,231.931646165774,211.743758689178,208.44083966338,206.766858699665,205.56736961701,211.424761974446,268.634902338667,319.236836741342,362.262178278078,368.831374253979,375.705960625002,nan,nan,175.451008071362,121.125080282047,137.468802708366,129.411005581021,137.903678570149,161.11802183767,188.78702702248,220.925441822509,228.669232827247,193.2233561169,236.402188376265,225.319378519763,263.733547088944,256.683023652574,183.239482711964,248.314896208855,391.686868235732,717.041481576821,577.868525342745,930.912549299779,1487.3165506701,1948.61145907844,2264.21065580365,2930.60183743733,4901.30127408119,8673.9026086535,10184.8841248541,12616.9532942011,18210.5552970599,13232.5019378102,13720.1658723222,17198.2136668275,17308.5723924575,16304.0713196418,15548.6624656619,9068.91003238645,7453.19797948517,7809.10465655488,8102.47084834031,6804.14923073888,5764.05502912947,6945.63069794539,7589.29964909381,6677.793435386,nan,nan
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,513.085862390915,582.563503591063,608.475515462307,685.559282001744,772.805500770312,886.773611071551,983.55754915871,1053.2588863313,1138.38219032671,1305.64395976862,1473.60394808707,1629.3452793287,1873.25412773592,2468.00395502023,2789.40577350635,3109.3794397892,3343.38819444676,3832.32110004611,4629.33937671209,5626.58879087082,5811.69069600941,5305.43729381339,5501.63700061234,4950.06026518761,4785.07463033775,4746.76035816355,5577.83258692769,6473.57783168117,7492.35204811251,7737.54385772032,9466.66238502174,10046.6663875475,11021.012224607,10257.3085789073,10937.0223808611,12779.081491606,13432.5262183244,13015.9175046854,13022.9648774809,12742.5404388143,11638.2010697215,12156.9572824221,13782.195640943,18020.612039764,21449.2552764245,22054.1315756886,24416.0232970275,28440.7625328955,31695.8331092209,29425.4573200263,26653.0488008626,25504.7866510124,21624.346052551,21573.3449762805,21474.7257123892,17980.7298238137,17919.2426377048,18631.9930129293,19873.4015238771,19335.3602002969,17886.733165236,20654.7001960815,20971.8349258283,23400.7278817691,nan,nan
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,736.927499151542,917.111118802723,1070.73371266334,1173.07809597238,1229.65932557403,1329.00617695983,1388.16565090599,1523.94092798531,1745.15357435866,1938.10850906698,2204.6384515886,2404.25523562379,2696.98290193019,2782.18396873619,2983.91643158641,3052.70018744163,3026.04154231393,3152.2020478855,3294.26988339657,3508.294236637,3724.75466168304,4206.28052894181,4516.28332446682,4839.82811114248,4819.50776653843,4984.47405931447,5427.96377252312,5480.26117644588,6338.56011405358,6344.0383771432,6864.54816771858,7448.2040563865,6932.56472176781,6909.60169568597,6947.38136096464,7092.71985352677,7424.80212287327,7986.33421210788,8694.12438005692,9221.23461079424,9751.42661155932,10083.021279225,10462.7929159533,8968.55890108484,9622.24050459345,10474.2652893842,11246.3451228921,nan,nan
Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1498.27643678161,1874.29530190099,2196.71424019198,2860.28057640115,3432.70603291276,4257.87561148406,4844.65629347485,5713.96253360554,7235.5169393433,8480.76253105822,9483.10240585198,8544.09791016512,7813.65128212172,7988.17794662988,7198.7078081665,7760.83426370628,11271.3325735884,14554.3513669736,16397.9501938761,16813.7414501107,18326.9295023252,18315.3165631906,18768.8275325455,16797.3578218828,18124.0998075763,21665.8295173116,21422.4609853672,19145.614890096,20496.578783559,20170.322763798,19004.0038435698,19275.4339659556,20652.8417042443,27459.8753295461,32023.6820516137,32489.7277309899,35458.2542977474,39780.9441368721,44366.7858688175,44918.8413832155,43988.5280290494,47186.8759969388,45936.9562817724,47535.4883792376,50485.2244135291,44536.3549705377,48181.7453541266,50765.7494665372,54545.135857765,53309.2035905065,54693.0766804265,57116.295770722,nan,nan,nan,nan
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,256.813115286608,257.20215058952,265.21065183936,284.397504292538,284.197970339364,282.97764170403,287.277848723331,291.934180943356,314.666876118943,326.30273339901,352.790808761812,358.373560380293,369.762757413424,440.562871690613,528.57311003132,594.88660866336,697.064609693019,856.125495292911,925.180026499901,1025.98223460072,1141.80549814991,1216.49639722044,1203.96540667638,1219.73545354345,1241.04242582773,1238.47545209176,896.063263473632,853.903772501246,919.070773138882,958.427471156263,847.688561830359,1014.40279682682,1096.45976992698,1165.67442716224,1292.67202750483,1421.06177809796,1481.05986750672,1638.46281851789,1741.20114182856,1603.64776144934,1648.96578971559,1537.68663578252,1669.33517469705,1722.54701910774,1840.91184884,2046.46611650758,2225.1234753878,2458.81573919384,2763.05988172926,2611.64632773352,2805.25960237322,3168.98370607705,3286.61959336267,3444.15971843874,3689.14472473545,3893.50521848131,4060.13755621218,4324.99607911366,4352.94651790253,4511.99755157656,4477.61761796418,4913.94712869347,5358.08963795,5762.82174615918,nan,nan
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,299.074645785091,319.017754796284,327.392579238974,288.820390442321,313.261161893769,335.73593687831,352.589675035291,377.732621967981,339.786441079035,361.187616176221,381.098754100227,395.769663599294,395.474264576572,420.533678630093,587.968877003464,663.799722651899,604.105267775602,592.99759837818,663.208586084495,688.827652838343,778.958814102357,734.567458871119,620.564636570569,630.672779209107,565.33443558244,587.818395225034,657.014000212061,464.052566270711,544.715209244099,503.109019103922,528.851095342994,466.039938988882,498.156636569954,603.084316652805,715.611525201717,819.668541584905,927.523847211669,982.804753805587,939.685488169724,908.790631391797,931.796651718955,931.574723847673,950.866932470993,973.742598054188,1033.31030902188,1084.06541388904,3135.60553528326,3608.28685240188,4008.9628671603,4209.13230624565,4581.76179693492,4947.22170589917,5444.39751913913,5556.91231156932,5472.68820452237,5640.41560569466,5870.87823759835,6178.6650437298,6048.38697180418,6405.82443444562,6775.70939096303,9860.87233445443,17913.4910146288,20765.3503593109,nan,nan
Hong Kong,HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,424.056554189694,436.754411520393,487.821134050813,565.727810358046,629.591525784494,676.805507110096,685.926614135084,723.239225616661,714.48296958061,825.523449142012,960.031961510704,1106.46971695915,1384.7342645141,1893.18124189464,2144.61495884823,2252.12694057369,2850.0146101832,3429.42027607254,3923.9713784987,4569.4838495588,5700.43210891578,5991.28488804536,6133.7668997328,5595.26055343754,6208.22615937199,6542.97352840976,7434.99925513073,9071.39076473445,10609.7456394545,12097.7487914553,13485.6314525052,15465.9245305858,17976.4688629053,20395.5621886121,22502.5302426236,23497.3920767477,24818.3021600084,27330.0933613355,25808.8609899709,25091.6665997966,25756.7728723704,25230.3780910304,24665.8362318216,23977.1734120477,24928.1003722551,26649.637724155,28224.0951563146,30593.9511738646,31515.5292103443,30697.5383861641,32550.136489179,35142.4879344543,36730.796195815,38403.7777145477,40315.3739510191,42432.1619740441,43734.1980702999,46160.429791493,48537.5668888343,48359.0011950597,46109.2299946609,49770.5642374739,48826.0527728276,50531.7385421945,nan,nan
